"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"227821_at",-1.99764493793133,8.62219416696268,-5.44880886779721,3.56678326735686e-07,1.92883190989366e-06,6.05756023886091
"203061_s_at",1.20107330963524,7.2736305461357,5.44766001605351,3.58463709942096e-07,1.9382949100067e-06,6.05272622793013
"234411_x_at",1.40524731025226,5.16408605672618,5.44606459422935,3.60957612934454e-07,1.95036386331478e-06,6.04601410553587
"209488_s_at",1.1665403396173,8.55999815882827,5.44568196479524,3.61558246331086e-07,1.95270772417717e-06,6.0444044981718
"242154_x_at",1.2425506072455,5.64617877789736,5.44562815158334,3.61642798206388e-07,1.95297123884559e-06,6.04417812703553
"202803_s_at",1.24576063137341,10.331749895633,5.44555543049268,3.61757089100834e-07,1.95320216579969e-06,6.0438722197756
"210193_at",-2.23523790288678,8.21290955637655,-5.44450139490298,3.63417623811362e-07,1.96139210289652e-06,6.03943858103329
"208744_x_at",-1.14198632773332,9.78451773977062,-5.44403201407738,3.64159489404454e-07,1.96481349484741e-06,6.03746435255074
"241925_x_at",-1.26747050428632,7.49595027034701,-5.4407670861132,3.69360964258495e-07,1.99150067539236e-06,6.02373453307235
"227297_at",-1.05944734086089,7.62231442377728,-5.44015891542485,3.70337869182476e-07,1.99657078476432e-06,6.02117752085517
"211013_x_at",1.32442400596526,5.85377310090064,5.43975264374728,3.70991872756829e-07,1.99989923471214e-06,6.01946946575592
"207323_s_at",-2.63175029124849,11.9402473044497,-5.43834348536475,3.73269068558064e-07,2.01157920279865e-06,6.01354559230313
"235192_at",1.31050769985455,7.48893792393359,5.43795945362785,3.73892032367772e-07,2.0144135284027e-06,6.01193132970218
"235077_at",-2.36218918186456,9.21788572058447,-5.43700958586023,3.75437253494062e-07,2.02186714575202e-06,6.00793886325009
"1553734_at",-1.23844720456588,5.16548989454456,-5.43539716976657,3.78074620629981e-07,2.03486638971766e-06,6.00116245398421
"214647_s_at",1.12678416829597,6.49355442083802,5.43537237463276,3.78115318376775e-07,2.03488489185167e-06,6.0010582574183
"243469_at",1.05470682438815,7.72879789148452,5.43396807223953,3.80427299267864e-07,2.04631892986466e-06,5.99515738073805
"224964_s_at",-1.02375052902699,11.3176841590657,-5.4323990084211,3.83026911062319e-07,2.05908541134427e-06,5.9885651577921
"1555391_a_at",1.00542127062716,5.99226069186342,5.42845814052524,3.89633054206011e-07,2.09192194154079e-06,5.97201266962329
"236666_s_at",-1.41734518586747,7.03973016889454,-5.42637899071013,3.93163189884373e-07,2.10942344917529e-06,5.96328243165612
"209700_x_at",-1.08327904803448,9.133305338183,-5.42581918402481,3.94119009971088e-07,2.11413628244289e-06,5.96093214491443
"228072_at",-1.16944667457682,7.88385902335343,-5.42549419974452,3.94674935057793e-07,2.11691045259392e-06,5.95956779480947
"201654_s_at",1.89969671603777,5.70072313547295,5.42464395475686,3.96133016822784e-07,2.12410529678377e-06,5.95599850412306
"223695_s_at",1.11641549805247,7.52945778632897,5.42221154497818,4.00333534330885e-07,2.14452332618074e-06,5.94578904024454
"241586_at",-1.36649046296847,7.62381758361277,-5.42159960931376,4.01397129838591e-07,2.14958829690871e-06,5.94322097837898
"1554864_a_at",1.12168035648762,7.95767263318449,5.41966944192372,4.04770079651178e-07,2.16722630980292e-06,5.93512183399929
"233366_at",1.57406820565861,6.05203961415236,5.41915562705134,4.05672632952513e-07,2.17163296446144e-06,5.9329660888974
"236523_at",-1.49468336052395,4.77537323654422,-5.41868091780919,4.06508245228821e-07,2.17567961551172e-06,5.93097451326087
"235213_at",1.0977506096646,9.11849761869984,5.41814886420356,4.07446801341754e-07,2.18027554004284e-06,5.92874247062964
"244192_x_at",1.07584890836315,5.82901272507231,5.41668866534781,4.10033543367291e-07,2.19293014085837e-06,5.92261733792294
"219695_at",-1.13603006134755,7.60370185276299,-5.41667794197015,4.10052599169532e-07,2.19293014085837e-06,5.92257235963682
"203644_s_at",1.1947330388598,7.06232848514518,5.4165797785823,4.10227079105609e-07,2.19364843544449e-06,5.92216062400198
"207419_s_at",1.61177823111487,5.65623620834809,5.41550111492972,4.12149137281105e-07,2.20309835111089e-06,5.91763655528753
"236617_at",1.02267621209309,8.41188732387084,5.41471655314525,4.13552674194875e-07,2.21013330030382e-06,5.91434630082667
"236468_at",-1.41101529001616,9.75333276903485,-5.41269986764824,4.17181917863789e-07,2.22865656659445e-06,5.90589002537209
"217078_s_at",2.32186390254958,4.72111547696264,5.40958414722098,4.22850371715633e-07,2.25783411717891e-06,5.89282871182557
"1555409_a_at",1.18805705377618,6.62588848604881,5.4092553883963,4.23452864435622e-07,2.26038816200006e-06,5.89145077222401
"209813_x_at",-1.38235839444081,6.80378389814924,-5.40916567686795,4.23617418211426e-07,2.26104554933352e-06,5.89107476877572
"213872_at",1.0338506405461,12.5584509681836,5.40632912788297,4.28852773012687e-07,2.28742421062036e-06,5.87918784257698
"1558365_at",1.35591225458866,7.89687685367489,5.40468757087408,4.3191143520075e-07,2.30328866425335e-06,5.87231024451136
"211021_s_at",-1.27312144585342,4.45747788452378,-5.40465978226104,4.31963396224285e-07,2.30334084729515e-06,5.87219382896868
"210170_at",1.07233587366052,7.51522315684232,5.40424433028056,4.3274096634393e-07,2.30658621851855e-06,5.87045340452059
"236538_at",-1.93158892001977,10.8573539196805,-5.4041925447583,4.32837985380157e-07,2.30683985229027e-06,5.87023646812545
"244632_at",-1.52823279184647,6.33865911133786,-5.40417384171907,4.32873030345718e-07,2.30683985229027e-06,5.87015811890277
"1564392_at",-1.91509432772887,7.08173796104236,-5.40394839755953,4.33295676673625e-07,2.30886689337269e-06,5.86921371859
"1556694_a_at",-1.33885738361891,6.35486874559111,-5.40314794973969,4.34799563754282e-07,2.31642850212785e-06,5.86586076473834
"202180_s_at",1.19972436781285,8.7329166747987,5.4026431633385,4.35750585783112e-07,2.32126870282609e-06,5.86374643140168
"212497_at",1.54625643913811,6.41216342850437,5.40259521522889,4.35841026260451e-07,2.32152403854111e-06,5.86354560300199
"205347_s_at",1.95636701116199,9.11891905931787,5.40050089178166,4.3980935111787e-07,2.34186795175184e-06,5.85477458105303
"234501_x_at",1.37540370373743,5.09010733482968,5.39986531454839,4.41020622642984e-07,2.34796834318593e-06,5.85211315374477
"241081_at",1.28426724188141,5.87958332968563,5.39949820605272,4.41721738375173e-07,2.35101347801221e-06,5.85057599541307
"236142_at",-1.09643570254061,6.32884375409968,-5.39901565256538,4.42644994458594e-07,2.35569782521606e-06,5.84855553247412
"204811_s_at",-1.64943556595195,7.30717541635992,-5.39865896264505,4.43328653117633e-07,2.35910627815583e-06,5.84706212694352
"209540_at",-1.11966431079337,7.94666712413139,-5.39834836812595,4.43924803591031e-07,2.36204845075185e-06,5.84576175980717
"221870_at",1.74415613103015,8.0420209246808,5.3974217600593,4.45707987335742e-07,2.37084350953218e-06,5.84188257049758
"227557_at",1.01492707366179,7.619336698635,5.39735794198381,4.45831057888093e-07,2.3712671956021e-06,5.84161541338432
"237481_at",1.33956338886624,5.72508343534741,5.39687458142812,4.46764279606375e-07,2.3757680235777e-06,5.83959201142026
"203210_s_at",1.10311096871546,7.81606043554299,5.39500287383601,4.50396046003152e-07,2.39414826361399e-06,5.83175776987394
"204695_at",1.63081239405449,5.70708844467531,5.39488590387666,4.50623965415278e-07,2.39512667865933e-06,5.83126822854273
"243467_at",-1.18445076295356,5.75619456502281,-5.39288896580983,4.54532517704253e-07,2.41449123522832e-06,5.82291156532567
"230942_at",-1.5955477581468,10.3672463589172,-5.39264118977511,4.55019790862484e-07,2.41613960509216e-06,5.8218748059485
"214859_at",-1.18163561495514,6.02786754666051,-5.39229919260361,4.55693198037084e-07,2.41924493286665e-06,5.82044384380843
"225571_at",1.13345227078302,10.2026658958009,5.39049639705029,4.59259135120284e-07,2.43699175537545e-06,5.81290152902059
"205937_at",-1.61829948699381,7.15882102696048,-5.38947508747831,4.61291392997679e-07,2.44706234538924e-06,5.80862931435647
"204052_s_at",1.09309798315119,7.44028440112691,5.38933867253018,4.6156350438187e-07,2.44826803271242e-06,5.80805871406489
"206159_at",-1.43715131052496,7.0978586452792,-5.3878989067602,4.64445048393207e-07,2.4630741336083e-06,5.80203690535544
"1555229_a_at",2.30027902628748,8.35300973649822,5.38746624618325,4.65314409407572e-07,2.46744497921893e-06,5.80022747885866
"207414_s_at",-2.65325671897436,7.81186199889537,-5.38614152354579,4.67986138854946e-07,2.48016758867396e-06,5.79468786338037
"242206_at",-2.29006346810699,7.64870788833148,-5.38558123707848,4.69120649173079e-07,2.48521544410606e-06,5.79234512931082
"239364_at",1.4282413792378,6.63418585734816,5.38489474268241,4.70514384647644e-07,2.49211541933487e-06,5.78947486296812
"228056_s_at",2.19546029135987,5.6844651501123,5.3837512360163,4.72844958047042e-07,2.50300297507251e-06,5.78469425321992
"1562447_a_at",-1.13603750510398,5.851901130342,-5.38359431892482,4.73165649948447e-07,2.50421510230008e-06,5.78403828020295
"214235_at",1.27345613581493,6.6988786026785,5.38322228949442,4.73926818326488e-07,2.50751456396672e-06,5.78248309799582
"216887_s_at",-1.04341323410245,8.11707434047822,-5.38235913772012,4.75697436229957e-07,2.51639520387705e-06,5.77887512133549
"203725_at",1.33268348326881,11.0741626651608,5.38221392258858,4.75995957363403e-07,2.51724287977995e-06,5.77826815301147
"215254_at",1.02695374818779,6.84890544612573,5.38169798569681,4.77058060836733e-07,2.52237117595861e-06,5.77611171961455
"1558795_at",-1.27381590267947,8.93937865653537,-5.38038202233478,4.79777605173826e-07,2.53625925383391e-06,5.77061197459005
"217507_at",1.54037054057417,6.94921261895119,5.38032611929112,4.79893468632216e-07,2.5366262100669e-06,5.7703783579806
"229391_s_at",1.23812686879742,7.2505814515534,5.3798370837925,4.80908201357692e-07,2.54125201748889e-06,5.7683347549792
"228329_at",-1.06708187213298,8.67144548290027,-5.37977656706323,4.81033917500822e-07,2.54167040794044e-06,5.76808187213088
"209823_x_at",1.64460479749731,8.49234733686701,5.37947074849682,4.816697104418e-07,2.54453742468156e-06,5.76680396401591
"238032_at",1.34397974372622,7.83047966421176,5.37784845817541,4.85056207902047e-07,2.56044603539092e-06,5.76002565339319
"238062_at",-1.8935679820586,7.40124086072952,-5.37755729204341,4.85666472437779e-07,2.56341964426833e-06,5.75880921206035
"200974_at",1.12529167075763,11.1053386349639,5.37484686803489,4.9138350791031e-07,2.59109080983931e-06,5.74748727558647
"206702_at",-1.18968546236107,8.37856791697734,-5.37449372848342,4.92133209180081e-07,2.59404217285511e-06,5.74601237892934
"230070_at",-1.83730988514558,8.1737330055816,-5.37355787033406,4.94125416539965e-07,2.60332090447949e-06,5.74210400123672
"209344_at",1.04705867127766,9.80499386682448,5.37318356965392,4.94924416247104e-07,2.60724482921801e-06,5.74054093311467
"212713_at",1.83954520717489,5.7420581838223,5.37200218620873,4.97454553610353e-07,2.62006804285102e-06,5.73560790631181
"206913_at",1.08459566238509,5.82428008300759,5.37162054245208,4.9827461134052e-07,2.62337523851729e-06,5.73401442898861
"232738_at",-1.30730827518128,4.60161556767799,-5.37062994498843,5.00409337216653e-07,2.63359883717963e-06,5.72987867865516
"234939_s_at",1.66814474201264,5.77012506101698,5.37019829433914,5.01342336239734e-07,2.63800067531175e-06,5.72807666634942
"226064_s_at",-1.26061882305194,6.9628730085609,-5.3701135185047,5.01525776358759e-07,2.63871167863978e-06,5.72772276200266
"204833_at",1.3942601548552,6.84210371123384,5.369498496376,5.02858544921765e-07,2.64495942538884e-06,5.72515538918367
"228956_at",-2.41047647297519,10.2201503793341,-5.36873569986713,5.04516359618727e-07,2.65240199729087e-06,5.72197136674331
"209235_at",1.10809607811865,8.31286606664324,5.36865483227402,5.04692425448439e-07,2.65307223322895e-06,5.72163382841659
"237466_s_at",-1.98501552717378,4.94806555128691,-5.36859105187406,5.04831331256301e-07,2.65354701577482e-06,5.72136761337979
"231738_at",1.28881398519884,8.26585262059498,5.36709299382833,5.08104695026921e-07,2.66946817792258e-06,5.71511532382976
"1564431_a_at",-1.42512375224474,6.50143172377124,-5.36695905264387,5.08398375463518e-07,2.67075418229983e-06,5.71455635435008
"209869_at",-1.03223199444723,7.9291615554337,-5.36549168542975,5.11626632165023e-07,2.68693771155192e-06,5.7084331752517
"243195_s_at",1.50785949821826,5.90617260414052,5.3640394953077,5.14841242612827e-07,2.70278042707049e-06,5.70237423999283
"207501_s_at",-1.12444525312362,8.71735906485549,-5.36369987155924,5.15595890239297e-07,2.70648196401756e-06,5.70095736746806
"220751_s_at",-1.13037054343596,9.42316512280677,-5.36316360015525,5.16789695300668e-07,2.7117141501844e-06,5.69872020380936
"1570264_at",1.11808875627873,6.01309821102266,5.36166824426793,5.20132841328519e-07,2.72819966034137e-06,5.69248268054374
"210693_at",2.07638565997686,5.45792601585522,5.36066718789046,5.22382703401267e-07,2.73947441721273e-06,5.68830754852029
"204271_s_at",1.05454908785329,10.5815452338625,5.35933759910411,5.25385664995258e-07,2.75390030927978e-06,5.68276286491462
"235251_at",-1.17981916665971,9.14342518089551,-5.35865105168547,5.26942881890951e-07,2.76179765918527e-06,5.67990010620375
"208343_s_at",1.57042947837673,4.13114887564735,5.35859329412033,5.27074092497823e-07,2.76195523062594e-06,5.67965927853361
"204542_at",1.25395491599478,6.68253449210933,5.35598760282911,5.33026931945964e-07,2.7907391270602e-06,5.66879600569112
"211890_x_at",-2.01581598221176,8.59111029151225,-5.35488306800768,5.35570104849574e-07,2.80319846284024e-06,5.66419202160146
"216950_s_at",1.10951919574919,9.81052437471908,5.35486493278819,5.35611959784995e-07,2.80319846284024e-06,5.66411643375147
"237336_at",1.31901511539045,7.27421119572863,5.35416453512122,5.3723088380029e-07,2.81086321680257e-06,5.66119727497069
"236769_at",1.07989506907251,7.36942344701164,5.35323306726354,5.3939133032277e-07,2.82135606962144e-06,5.65731537611306
"207401_at",1.23271268235185,8.17787115716997,5.35304116115283,5.39837492155401e-07,2.82314899541156e-06,5.65651565256175
"229835_s_at",1.11948245044478,7.84059994585524,5.35289176702069,5.40185067952159e-07,2.82469620031322e-06,5.65589309867929
"232686_at",1.03813830010349,6.17438671567138,5.35267392908752,5.40692275387593e-07,2.82653654022615e-06,5.6549853436699
"215028_at",1.01523165780134,9.79157244988078,5.35248377683586,5.41135401127161e-07,2.8283115763956e-06,5.65419297473294
"1555405_at",1.45060367403056,5.59774748095302,5.3518538228263,5.42605968831778e-07,2.83491244387352e-06,5.65156805296776
"229390_at",1.37462817013578,8.21001109445089,5.34945234401892,5.4824793802135e-07,2.86247271884895e-06,5.6415630309176
"224577_at",1.03932986000886,8.88345193777332,5.34872825603366,5.49960323049048e-07,2.87086437800398e-06,5.6385468301413
"237789_at",1.14237963763519,5.43397865342406,5.34762242437927,5.52585589597615e-07,2.88374169180072e-06,5.63394090695182
"221690_s_at",-1.34651829642434,6.05418621377432,-5.34750633125259,5.52861907037093e-07,2.88490801920665e-06,5.6334573956376
"206569_at",1.15675068319839,5.00508049059962,5.34656756466412,5.55101270456088e-07,2.89465727904309e-06,5.62954778079023
"208893_s_at",2.27788441775185,8.49579351028515,5.3462329977619,5.55901499584074e-07,2.8985534272279e-06,5.62815452578255
"214203_s_at",-1.34175745789801,9.2883131628583,-5.34534973398217,5.58019547779142e-07,2.90820894769179e-06,5.62447653540222
"238663_x_at",-1.93656173982882,9.120807507618,-5.3444756380812,5.60123382651813e-07,2.91833794092382e-06,5.62083705320493
"1556138_a_at",1.45289318980437,5.69651653546135,5.34332520808678,5.62904147335695e-07,2.93142788199145e-06,5.61604749987295
"1566633_at",1.04921617422213,7.77383543383314,5.34188418782663,5.66406370346261e-07,2.94713710972945e-06,5.61004894853138
"206206_at",1.13278478151666,6.73542034671837,5.34044990528246,5.6991338035781e-07,2.96340849676103e-06,5.60407933748507
"220655_at",-1.42323340603802,4.10902311222177,-5.34013347573345,5.70689947501567e-07,2.96688149480277e-06,5.60276244967662
"237737_at",1.35548575022113,7.71391158568342,5.3397795198925,5.71559836464676e-07,2.97055551473595e-06,5.60128943976634
"1554152_a_at",1.06951990984233,8.39307991540559,5.33893783863417,5.73633581534862e-07,2.97963199432789e-06,5.59778694738262
"214099_s_at",-1.18113231086864,8.80936209546178,-5.33808003240503,5.75754627576543e-07,2.99008058918198e-06,5.59421767009467
"231372_at",-1.01376323255428,7.71829243297893,-5.33671831701955,5.79137423764289e-07,3.00650495475657e-06,5.58855231415592
"239340_at",-1.83328804418239,8.66387507184738,-5.3364663201872,5.79765566729961e-07,3.00947859593503e-06,5.58750398081104
"240180_at",-1.15289566450243,8.6913418002654,-5.33644431824042,5.79820441770795e-07,3.00947859593503e-06,5.58741245170458
"206298_at",-1.81390979160092,6.49023953613547,-5.33614718509163,5.80562019130339e-07,3.01304129533072e-06,5.58617638476675
"233789_at",-1.61498487895326,4.15085732618445,-5.33568600635577,5.81714855036662e-07,3.01845067725579e-06,5.58425796790703
